npi,nppes_provider_last_org_name,nppes_provider_first_name,nppes_provider_mi,nppes_credentials,nppes_provider_gender,nppes_entity_code,nppes_provider_street1,nppes_provider_street2,nppes_provider_city,nppes_provider_zip,nppes_provider_state,nppes_provider_country,provider_type,medicare_participation_indicator,place_of_service,hcpcs_code,hcpcs_description,hcpcs_drug_indicator,line_srvc_cnt,bene_unique_cnt,bene_day_srvc_cnt,average_medicare_allowed_amt,average_submitted_chrg_amt,average_medicare_payment_amt,average_medicare_standard_amt
1205924495,HEINLE,RACHEL,W,MD,F,I,1100 N GRANT AVE,,WILMINGTON,198052671,DE,US,Obstetrics & Gynecology,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,70,42,70,75.14,154,46.31657143,45.96842857
1114239407,ROMAK,JONATHAN,J,MD,M,I,1941 LIMESTONE RD,SUITE 210,WILMINGTON,198085408,DE,US,Otolaryngology,Y,O,99214,"Established patient office or other outpatient, visit typically 25 minutes",N,37,34,37,110.65,181,86.75,84.77
1245283027,EL JAZZAR,KHALED,M,M.D.,M,I,1113 S STATE ST,SUITE 100,DOVER,199014112,DE,US,Cardiovascular Disease (Cardiology),Y,O,99205,"New patient office or other outpatient visit, typically 60 minutes",N,49,49,49,208.96,425,148.0459184,147.9526531
1447331756,HALL,JONATHAN,Q,MD,M,I,1636 SAVANNAH RD,SUITE C,LEWES,199581657,DE,US,Neurology,Y,O,99215,"Established patient office or other outpatient, visit typically 40 minutes",N,158,25,158,143.18,210,107.8796203,109.8856329
1922096494,SERNYAK,AUDREY,A,MD,F,I,86 OMEGA DR BLDG B-86,,NEWARK,197132065,DE,US,Cardiovascular Disease (Cardiology),Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,54,36,54,75.14,154,53.45537037,52.21222222
1700017902,DOYLE,TIMOTHY,F,D.O.,M,I,833 S GOVERNORS AVE,,DOVER,199044158,DE,US,Ophthalmology,Y,O,99205,"New patient office or other outpatient visit, typically 60 minutes",N,19,19,19,208.96,361,150.13,149.68
1699151647,CANNATELLI,KATHLEEN,G,FNP,F,I,33664 BAYVIEW MEDICAL DR,SUITE 2,LEWES,199581687,DE,US,Nurse Practitioner,Y,O,99203,"New patient office or other outpatient visit, typically 30 minutes",N,28,28,28,94.8,219.7142857,63.42071429,62.91607143
1356381719,ZABEL,DAVID,D,M.D.,M,I,550 STANTON CHRISTIANA RD,SUITE 202,NEWARK,197132198,DE,US,Plastic and Reconstructive Surgery,Y,F,99212,"Established patient office or other outpatient visit, typically 10 minutes",N,22,13,22,25.96,75.78,20.35,19.93
1194704221,HOWETT,JUDY,L,FNP,F,I,230 MITCHELL ST,,MILLSBORO,199669402,DE,US,Nurse Practitioner,Y,O,99214,"Established patient office or other outpatient, visit typically 25 minutes",N,163,130,163,94.05,238.54,57.40300614,55.99325153
1427296409,EDNIE,ANDREW,P,ANP,M,I,620 STANTON CHRISTIANA RD,SUITE 206,NEWARK,197132133,DE,US,Nurse Practitioner,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,819,618,819,63.87,148.0915751,45.59611722,44.52400488
1245226828,VALLOROSI,CHRISTOPHER,J,MD,M,I,200 BANNING ST,SUITE 250,DOVER,19904,DE,US,Urology,Y,O,99215,"Established patient office or other outpatient, visit typically 40 minutes",N,83,81,83,149.08,247,110.11,107.6066265
1508804907,BATRA,VIKAS,,M.D.,M,I,34381 CARPENTER'S WAY,,LEWES,19958,DE,US,Pulmonary Disease,Y,O,99214,"Established patient office or other outpatient, visit typically 25 minutes",N,2373,1109,2373,110.65,180,80.16585756,78.75328698
1861470767,MARCOTTE,GREGORY,V,M.D.,M,I,1700 SHALLCROSS AVE,SUITE 1,WILMINGTON,198062344,DE,US,Allergy/ Immunology,Y,O,99203,"New patient office or other outpatient visit, typically 30 minutes",N,61,61,61,111.53,150,77.91163934,77.27639344
1598725459,URIBE,JORGE,R,MD,M,I,537 STANTON CHRISTIANA RD,SUITE 203,NEWARK,197132146,DE,US,Gastroenterology,Y,O,99212,"Established patient office or other outpatient visit, typically 10 minutes",N,35,32,35,44.78,67.464,26.71714286,26.41371429
1871870337,MUNRO,MICHAEL,J,D.O.,M,I,1303 BRIDGEVILLE HWY,,SEAFORD,199731616,DE,US,Ophthalmology,Y,O,99203,"New patient office or other outpatient visit, typically 30 minutes",N,33,33,33,111.53,115,79.65393939,77.67212121
1568550309,NEEF,THOMAS,A,M.D.,M,I,1301 MILLTOWN RD,SUITE 1,WILMINGTON,198083005,DE,US,Internal Medicine,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,579,231,579,72.17,139.96,50.187962,51.16319516
1851302459,FONG,GLORIA,C,M.D.,F,I,530 SCHOOLHOUSE RD,SUITE G,HOCKESSIN,197079526,DE,US,Family Practice,Y,O,99214,"Established patient office or other outpatient, visit typically 25 minutes",N,334,107,334,105.12,120.974491,71.39308383,73.80961078
1679747323,WACHTER,AMY,B,M.D.,F,I,3506 KENNETT PIKE,,WILMINGTON,198073019,DE,US,Endocrinology,Y,O,99214,"Established patient office or other outpatient, visit typically 25 minutes",N,332,257,332,99.22072289,169.8367169,70.65111446,67.95665663
1255323556,RANSEHOUSEN,SUZANNE,,CRNP,F,I,726 LOVEVILLE RD,,HOCKESSIN,197071515,DE,US,Nurse Practitioner,Y,O,99212,"Established patient office or other outpatient visit, typically 10 minutes",N,111,80,111,37.8545946,44.79,27.41648649,26.86675676
1376514349,YACCINO,JEANANN,,D.O.,F,I,34434 KING STREET ROW,SUITE 4,LEWES,199584787,DE,US,Nephrology,Y,O,99203,"New patient office or other outpatient visit, typically 30 minutes",N,19,19,19,111.53,130,82.4431579,80.33421053
1629070370,GLUCKMAN,JERRY,P,MD,M,I,1403 FOULK RD STE 105,,WILMINGTON,198034054,DE,US,Internal Medicine,Y,O,99214,"Established patient office or other outpatient, visit typically 25 minutes",N,545,318,545,110.65,220,79.29581651,78.35242202
1366492746,JONES,MARK,D,MD,M,I,4745 OGLETOWN STANTON RD,"MAP 1, SUITE 220",NEWARK,197132067,DE,US,Pulmonary Disease,Y,F,99203,"New patient office or other outpatient visit, typically 30 minutes",N,70,70,70,79.42,158.36,55.64742857,54.40428571
1578635090,CORSO,MARK,J,M.D.,M,I,4745 OGLETOWN STANTON RD,,NEWARK,197132067,DE,US,Gastroenterology,Y,O,99204,"New patient office or other outpatient visit, typically 45 minutes",N,37,37,37,170.04,287.54,124.9048649,121.8351351
1730169442,LARSON,ERIKA,R,MD,F,I,424 SAVANNAH ROAD,,LEWES,19958,DE,US,Pediatric Medicine,Y,O,G0439,"Annual wellness visit, includes a personalized prevention plan of service (pps), subsequent visit",N,49,49,49,124.76,268,122.26,114.74
1689831216,AYE,THUYA,,MD,M,I,1025 S GOVERNORS AVE,,DOVER,199046901,DE,US,Family Practice,Y,O,99204,"New patient office or other outpatient visit, typically 45 minutes",N,29,29,29,164.9175862,190,113.397931,114.3672414
1548237472,STILLABOWER,MICHAEL,E,M.D.,M,I,252 CHAPMAN RD,SUITE 150,NEWARK,197025438,DE,US,Cardiovascular Disease (Cardiology),Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,128,110,128,52.63,111.9615625,37.23226563,37.48554688
1699941864,WAKED HAMMOUD,TAREK,M,M.D.,M,I,8472 HERRING RUN RD,,SEAFORD,199735763,DE,US,General Surgery,Y,O,99212,"Established patient office or other outpatient visit, typically 10 minutes",N,14,13,14,44.78,74,32.59285714,31.79428571
1467516781,JONES,NIYA,,MD,F,I,4755 OGLETOWN STANTON RD,SUITE 1070,NEWARK,197182200,DE,US,Cardiovascular Disease (Cardiology),Y,F,99214,"Established patient office or other outpatient, visit typically 25 minutes",N,49,45,49,82.57571429,289,63.93693878,61.23714286
1649247487,PARIKH,ASHISH,B,"MD, FACC",M,I,620 STANTON CHRISTIANA RD,"STE 203, METROFORM BUILDING",NEWARK,19713,DE,US,Cardiovascular Disease (Cardiology),Y,O,99215,"Established patient office or other outpatient, visit typically 40 minutes",N,43,41,43,146.1,283.96,102.1330233,104.2862791
1154313179,MARKMAN,LAWRENCE,M,MD,M,I,111 CONTINENTAL DR STE 102,,NEWARK,197134302,DE,US,Family Practice,Y,O,99204,"New patient office or other outpatient visit, typically 45 minutes",N,53,53,53,166.64,360,92.52132076,92.12150943
1154372084,KNAPP,JOSEPH,M,DO,M,I,1400 PEOPLES PLZ STE 301,,NEWARK,197025708,DE,US,Obstetrics & Gynecology,Y,O,99215,"Established patient office or other outpatient, visit typically 40 minutes",N,33,33,33,146.7263636,244.030303,112.7287879,114.2487879
1164859336,MIRZAEI,ALLEN,,DPM,M,I,543 N SHIPLEY ST,SUITE C,SEAFORD,199732339,DE,US,Podiatry,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,211,167,211,74.97345972,130.1421801,58.77943128,57.54
1588682884,REYES,CARLOS,E,MD,M,I,4512 KIRKWOOD HWY,SUITE 101,WILMINGTON,198085123,DE,US,Internal Medicine,Y,O,G0439,"Annual wellness visit, includes a personalized prevention plan of service (pps), subsequent visit",N,264,264,264,116.6766667,153.9399621,114.3427273,113.9556818
1720203235,HUNG,JENNIFER,,M.D.,F,I,18947 JOHN J WILLIAMS HWY,,REHOBOTH BEACH,199714474,DE,US,Radiation Oncology,Y,O,99214,"Established patient office or other outpatient, visit typically 25 minutes",N,13,12,13,79.13,161.5384615,57.25846154,57.25846154
1477666790,BRADY,DREW,A,MD,M,I,4745 OGLETOWN STANTON RD,SUITE 225,NEWARK,19713,DE,US,Orthopedic Surgery,Y,O,99212,"Established patient office or other outpatient visit, typically 10 minutes",N,20,18,20,44.78,96,35.1,34.24
1770792434,GOEL,ANUJ,,MD,M,I,111 CONTINENTAL DR,SUITE 406,NEWARK,197134306,DE,US,Internal Medicine,Y,F,99219,Hospital observation care typically 50 minutes,N,33,32,33,137.3787879,379.3418182,107.7039394,107.229697
1710119045,ABUBACKER KANIYAMPARAMBIL,FEROZ,,M.D,M,I,4923 OGLETOWN STANTON RD,SUITE 200,NEWARK,197132081,DE,US,Nephrology,Y,O,99214,"Established patient office or other outpatient, visit typically 25 minutes",N,263,173,263,110.65,125.2471483,80.01741445,79.04600761
1255323556,RANSEHOUSEN,SUZANNE,,CRNP,F,I,726 LOVEVILLE RD,,HOCKESSIN,197071515,DE,US,Nurse Practitioner,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,601,209,601,63.53349418,74.07,44.56349418,43.70485857
1124088141,SWEENEY,MICHAEL,G,M.D.,M,I,725 S QUEEN ST,,DOVER,199043568,DE,US,Internal Medicine,Y,O,99204,"New patient office or other outpatient visit, typically 45 minutes",N,43,43,43,170.04,200,116.4302326,113.3602326
1528066917,CURRY,CHARLES,D,M.D.,M,I,18791 JOHN J WILLIAMS HWY,,REHOBOTH BEACH,199714401,DE,US,Ophthalmology,Y,O,99212,"Established patient office or other outpatient visit, typically 10 minutes",N,137,114,137,44.78,50,32.8140146,32.00423358
1285615146,OSUNKOYA,ABIMBOLA,O,"M.D, M.R., C.O.G.",M,I,810 NEW BURTON RD STE 3,,DOVER,199045488,DE,US,Internal Medicine,Y,O,G0438,"Annual wellness visit; includes a personalized prevention plan of service (pps), initial visit",N,11,11,11,173.02,200,169.56,169.13
1588984819,FRICK,KELLY,M,MD,F,I,282 THE GRN,LAUREL HALL,NEWARK,197160009,DE,US,Family Practice,Y,O,99214,"Established patient office or other outpatient, visit typically 25 minutes",N,48,46,48,80.75,146.4791667,58.32333333,57.47583333
1669430211,BRISTOW,KIMBERLY,R,OD,F,I,1 CENTURIAN DR,SUITE 114,NEWARK,197132137,DE,US,Optometry,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,470,305,470,75.14453192,120,53.10204255,51.83025532
1295713014,NEWSWANGER,DANA,L,DO,F,I,726 YORKLYN RD,SUITE 100,HOCKESSIN,197078744,DE,US,Family Practice,Y,O,99215,"Established patient office or other outpatient, visit typically 40 minutes",N,22,18,22,114.39,248.0909091,78.18681818,76.52363636
1891713202,VERGARA,FELIX,C,M.D.,M,I,2601 ANNAND DR,,WILMINGTON,198083719,DE,US,Obstetrics & Gynecology,Y,O,99203,"New patient office or other outpatient visit, typically 30 minutes",N,19,19,19,115.0984211,225,84.91105263,80.25157895
1720272479,ARIAS GARAU,JESSICA,,M.D.,F,I,139 E CHESTNUT HILL RD,,NEWARK,19701,DE,US,Physical Medicine and Rehabilitation,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,619,284,619,79.06857835,150,59.45313409,55.54941842
1770511685,YOST,MONIQUE,R,M.D.,F,I,1305 SAVANNAH RD,UNIT 1,LEWES,199581501,DE,US,Internal Medicine,Y,O,99203,"New patient office or other outpatient visit, typically 30 minutes",N,23,23,23,111.53,203.8695652,72.55347826,70.71913044
1225267362,ALI,TABASSUM,,MD,F,I,3501 SILVERSIDE RD,,WILMINGTON,198104910,DE,US,Ophthalmology,Y,O,99204,"New patient office or other outpatient visit, typically 45 minutes",N,64,64,64,170.04,170.04,91.929375,90.7375
1619930708,ZAREK,DEBORAH,T,M.D.,F,I,3521 SILVERSIDE RD STE 2J,"CONCORD PLAZA, RIDGELY BLDG.",WILMINGTON,198104900,DE,US,Internal Medicine,Y,O,G0439,"Annual wellness visit, includes a personalized prevention plan of service (pps), subsequent visit",N,296,296,296,119.88,203,117.48,114.74
1265446934,INGUITO,GALICANO,F,MD,M,I,15 OMEGA DR,"BUILDING K, SUITE # 3",NEWARK,197132057,DE,US,Family Practice,Y,O,99205,"New patient office or other outpatient visit, typically 60 minutes",N,11,11,11,210,210,148.7063636,147.4354546
1679552764,TAILOR,PRAYUS,T,M.D.,M,I,4923 OGLETOWN STANTON RD,SUITE 200,NEWARK,197132081,DE,US,Nephrology,Y,O,99204,"New patient office or other outpatient visit, typically 45 minutes",N,26,26,26,170.04,190,123.5542308,126.4873077
1861554271,KIM,EUN,A,MD,F,I,722 YORKLYN RD,SUITE 400,HOCKESSIN,197078718,DE,US,Family Practice,Y,O,G0438,"Annual wellness visit; includes a personalized prevention plan of service (pps), initial visit",N,24,24,24,176.55,259.5833333,173.02,169.13
1548232226,YEZDANI,KHAJA,,MD,M,I,191 CHRISTIANA RD,,NEW CASTLE,197203024,DE,US,Family Practice,Y,O,G0439,"Annual wellness visit, includes a personalized prevention plan of service (pps), subsequent visit",N,48,48,48,115.13,215,112.83,114.74
1487688420,STERNBERG,CRAIG,,M.D.,M,I,87B OMEGA DR,,NEWARK,197132065,DE,US,Physical Medicine and Rehabilitation,Y,O,99214,"Established patient office or other outpatient, visit typically 25 minutes",N,249,75,249,110.65,231,75.01032129,75.79686747
1902078074,DISALVO,CARMELO,,M.D.,M,I,20251 JOHN J WILLIAMS HWY,,LEWES,199584314,DE,US,Family Practice,Y,O,G0438,"Annual wellness visit; includes a personalized prevention plan of service (pps), initial visit",N,144,144,144,176.55,246,173.02,169.13
1245300441,CLAYTON,J. WELSEY,,MD,M,I,4735 OGLETOWN STANTON ROAD,MEDICAL ARTS PAVILION 2 SUITE 3301,NEWARK,197132067,DE,US,General Surgery,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,31,29,31,75,75,45.84354839,46.19967742
1457315921,ESHAM,CHARLES,A,MD,M,I,2401 GREENLEAF DR,SUITE A,WILMINGTON,198102413,DE,US,Internal Medicine,Y,O,99214,"Established patient office or other outpatient, visit typically 25 minutes",N,69,60,69,108.44,165,53.70449275,54.71014493
1932146255,LAUFGRABEN,MARC,J,"MD, MBA",M,I,4735 OGLETOWN STANTON RD,MAP 2 STE 3201,NEWARK,197132094,DE,US,Internal Medicine,Y,O,99214,"Established patient office or other outpatient, visit typically 25 minutes",N,59,31,59,116.15,250,89.51661017,83.33322034
1457749798,PURPLE,ELLEN,,,F,I,424 SAVANNAH RD,,LEWES,199581462,DE,US,Nurse Practitioner,Y,O,99211,"Established patient office or other outpatient visit, typically 5 minutes",N,19,18,19,17.48,41.94736842,12.97894737,12.65684211
1386638807,ALEXANDER,EDWARD,L,M.D.,M,I,819 S GOVERNORS AVE,,DOVER,199044158,DE,US,Vascular Surgery,Y,O,99203,"New patient office or other outpatient visit, typically 30 minutes",N,58,58,58,109.3,223.9827586,74.71293103,75.72258621
1265411508,BIRCH,DAVID,R,D.O.,M,I,810 SEABURY AVENUE,BEEBE FAMILY PRACTICE - MILFORD,MILFORD,19963,DE,US,Family Practice,Y,O,99204,"New patient office or other outpatient visit, typically 45 minutes",N,24,24,24,170.04,333.2916667,86.36625,83.2975
1639185465,KANCHANA,THIRUMALESHAWAR,,MD,M,I,537 STANTON CHRISTIANA RD,SUITE 203 MID ATLANTIC GI CONSULTANTS,NEWARK,19713,DE,US,Gastroenterology,Y,O,99215,"Established patient office or other outpatient, visit typically 40 minutes",N,22,20,22,149.08,238.6836364,99.76318182,98.66181818
1619901964,MOYLAN,LUCILLE,,NP,F,I,33663 BAYVIEW MEDICAL DR,UNIT 1,LEWES,199581663,DE,US,Nurse Practitioner,Y,O,99214,"Established patient office or other outpatient, visit typically 25 minutes",N,11,11,11,94.05,218.4545455,73.74,72.06
1245529551,HEENATIGALA,MESHACH,P,M.D.,M,I,37464 LION DRIVE,UNIT#2,SELBYVILLE,199753879,DE,US,General Surgery,Y,O,99204,"New patient office or other outpatient visit, typically 45 minutes",N,11,11,11,169.77,424,133.1,130.25
1932105194,BONDER,RICHARD,H,M.D.,M,I,1941 LIMESTONE RD,STE 202,WILMINGTON,198085400,DE,US,Dermatology,Y,O,99202,"New patient office or other outpatient visit, typically 20 minutes",N,90,90,90,75.5,87.25555556,50.716,50.49944444
1114954468,IRGAU,ISAIAS,,MD,M,I,537 STANTON CHRISTIANA RD,SUITE 102,NEWARK,197132146,DE,US,General Surgery,Y,O,99215,"Established patient office or other outpatient, visit typically 40 minutes",N,16,16,16,149.08,300,111.85,109.22
1265774889,VAN HORN,LISA,C,PA-C,F,I,3411 SILVERSIDE RD,"WEBSTER BUILDING, #107",WILMINGTON,198104812,DE,US,Physician Assistant,Y,O,99203,"New patient office or other outpatient visit, typically 30 minutes",N,117,117,117,92.9,165,61.81504274,62.00504274
1871537894,STRASSER,JON,F,M.D.,M,I,4701 OGLETOWN STANTON RD,STE 1109,NEWARK,197132079,DE,US,Radiation Oncology,Y,F,99215,"Established patient office or other outpatient, visit typically 40 minutes",N,15,15,15,114.8273333,168,90.02333333,87.85066667
1518143767,SCHMERFELD,BROOKE,M,"PA-C, M.S.",F,I,1100 FOULK RD,,WILMINGTON,198033011,DE,US,Physician Assistant,Y,O,99203,"New patient office or other outpatient visit, typically 30 minutes",N,61,61,61,89.14,170,55.28508197,58.05393443
1467506915,HASAN,FAWZIA,K,MD,F,I,500 W 10TH ST,,WILMINGTON,198011422,DE,US,Psychiatry,Y,O,99204,"New patient office or other outpatient visit, typically 45 minutes",N,45,45,45,163.31,240,112.0904444,114.3628889
1679773881,SATTI,SUDHAKAR,R,MD,M,I,4755 OGLETOWN - STANTON ROAD SUITE 1E10,,NEWARK,19718,DE,US,Interventional Pain Management,Y,F,99214,"Established patient office or other outpatient, visit typically 25 minutes",N,32,30,32,79.13,167.259375,56.5890625,57.1746875
1285954388,QUERCETTI,KELLI,A,D.O.,F,I,18947 JOHN J WILLIAMS HWY,SUITE 201,REHOBOTH BEACH,199714474,DE,US,Otolaryngology,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,498,362,498,75.14,155.9156627,57.17965864,56.25064257
1285969790,EVANGELISTA,ODETTE,D,M.D.,F,I,1526 SAVANNAH RD,,LEWES,199581683,DE,US,Internal Medicine,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,236,146,236,75.14,148.7288136,53.49105932,53.19822034
1306907902,COHEN,DAVID,M,M.D.,M,I,C78 80 OMEGA DRIVE,,NEWARK,19713,DE,US,Infectious Disease,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,112,71,112,71.94482143,85,55.41616071,56.54517857
1821223413,ELDER,JUSTIN,L,D.O.,M,I,18947 JOHN J WILLIAMS HWY,SUITE 201,REHOBOTH BEACH,199714474,DE,US,Otolaryngology,Y,O,99204,"New patient office or other outpatient visit, typically 45 minutes",N,204,204,204,170.04,335.2303922,129.1407843,126.8122549
1952668824,SMITH,BRUCE,J,MD,M,I,200 HYGEIA DR,SUITE 2100,NEWARK,197132049,DE,US,Internal Medicine,Y,F,99217,Hospital observation care discharge,N,16,16,16,74.97,156,58.78,57.54
1386606002,MERLO,FRANCIS,A,DO,M,I,32550 DOCS PL,,MILLVILLE,199676953,DE,US,Internal Medicine,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,170,113,170,75.14,148,36.99541177,36.08535294
1306888961,RABEN,ADAM,,M.D.,M,I,4701 OGLETOWN STANTON RD,STE 1109,NEWARK,197132079,DE,US,Radiation Oncology,Y,O,99214,"Established patient office or other outpatient, visit typically 25 minutes",N,12,11,12,82.90416667,131,58.78333333,64.615
1700851383,SEMENICK,KRISTEN,M,OD,F,I,833 SOUTH GOVERNORS AV,,DOVER,199044158,DE,US,Optometry,Y,O,99203,"New patient office or other outpatient visit, typically 30 minutes",N,31,31,31,109.3,221,80.1616129,79.82483871
1841248432,TERRANOVA,STEVEN,A,MD,M,I,2000 FOULK ROAD,SUITE F,WILMINGTON,19810,DE,US,Urology,Y,F,99212,"Established patient office or other outpatient visit, typically 10 minutes",N,21,18,21,25.96,55,19.38095238,18.98095238
1932102647,PENNINGTON,JOSEPH,C,M.D.,M,I,2600 GLASGOW AVE,STE 104,NEWARK,197024773,DE,US,Clinical Cardiatric Electrophysiology,Y,F,99217,Hospital observation care discharge,N,47,47,47,73.47,99.89,53.99744681,53.93744681
1801191770,NEUMOYER,RACHEL,,CRNP,F,I,537 STANTON CHRISTIANA RD,SUITE 209,NEWARK,197132146,DE,US,Nurse Practitioner,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,280,199,280,63.87,88,45.883,44.80175
1487622015,ARONOFF,BURTON,S,MD,M,I,904 MIDDLEFORD RD,,SEAFORD,199733604,DE,US,Gastroenterology,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,22,22,22,72.17,85,51.10045455,56.28727273
